season,week,team,pass_off_faced,pass_off_norm_faced,pass_off_ptile_faced,pass_def_faced,pass_def_norm_faced,pass_def_ptile_faced,rush_off_faced,rush_off_norm_faced,rush_off_ptile_faced,rush_def_faced,rush_def_norm_faced,rush_def_ptile_faced,st_off_faced,st_off_norm_faced,st_off_ptile_faced,st_def_faced,st_def_norm_faced,st_def_ptile_faced
2019,16,CHI,-0.4007,-0.5203,0.2147,0.5801,0.5833,0.5307,-0.2603,-0.2685,0.1964,0.4777,0.4753,0.6679,0.1549,0.2067,0.7638,-0.1936,-0.2842,0.1887
2019,17,CHI,-0.1971,-0.2512,0.3725,0.3292,0.297,0.4351,-0.2229,-0.202,0.3554,0.455,0.4328,0.5929,0.1699,0.2335,0.8203,-0.1945,-0.2885,0.1812
2020,1,CHI,-1.643,-0.7492,0.1137,1.7479,0.9367,0.648,-0.1722,-0.1767,0.4204,-0.1368,0.2053,0.1932,0.6251,0.3494,0.9623,-0.0827,-0.1404,0.4876
2020,2,CHI,-2.0933,-1.3075,0.0127,0.5115,0.3011,0.4364,0.048,-0.0146,0.8187,-0.1171,0.135,0.1099,0.3129,0.2829,0.9021,-0.1112,-0.1645,0.4318
2020,3,CHI,-2.04,-1.3792,0.0082,1.363,1.0396,0.6801,0.0076,-0.0333,0.7819,-0.107,0.0621,0.0508,0.2278,0.258,0.8642,-0.0755,-0.1361,0.4988
2020,4,CHI,-1.1915,-0.9623,0.0554,1.0005,0.8145,0.61,0.0212,-0.0016,0.8401,0.082,0.1526,0.1282,0.1888,0.2474,0.8453,-0.1273,-0.1997,0.3527
2020,5,CHI,-0.8072,-0.6173,0.1674,1.2188,1.0084,0.6713,0.1292,0.1281,0.9778,0.0554,0.11,0.0863,0.0747,0.1117,0.5145,-0.2231,-0.3127,0.1449
2020,6,CHI,-0.7101,-0.5597,0.1949,1.1908,1.039,0.68,-0.0721,-0.0528,0.7387,0.2051,0.1936,0.1771,0.0152,0.0158,0.2565,-0.2001,-0.2971,0.1667
2020,7,CHI,-0.3004,-0.129,0.4545,1.4159,1.2763,0.748,-0.1442,-0.1169,0.5815,0.3058,0.2857,0.3259,0.0042,-0.0146,0.1889,-0.1728,-0.2719,0.2098
2020,8,CHI,-0.1382,-0.0242,0.5253,1.5065,1.5798,0.8225,-0.0777,-0.0304,0.7884,0.319,0.2971,0.347,0.0825,0.1107,0.5108,-0.163,-0.2554,0.2382
2020,9,CHI,-0.3085,-0.2078,0.4026,1.7828,2.0436,0.9004,-0.1333,-0.0954,0.6326,0.4824,0.4638,0.6475,0.0821,0.1072,0.5012,-0.2007,-0.3111,0.147
2020,10,CHI,-0.1946,-0.1012,0.4738,1.6959,2.0578,0.9024,-0.1109,-0.0622,0.717,0.5363,0.5227,0.7406,0.0577,0.0609,0.3682,-0.2481,-0.3841,0.0648
2020,11,CHI,-0.1946,-0.0955,0.4769,1.6959,2.1135,0.9091,-0.1109,-0.0514,0.7416,0.5363,0.5102,0.7217,0.0577,0.0576,0.3593,-0.2481,-0.4021,0.0516
2020,12,CHI,-0.0171,0.095,0.6076,1.9651,2.552,0.9541,-0.2005,-0.1643,0.4559,0.5653,0.549,0.7772,0.0551,0.0573,0.3578,-0.2637,-0.4375,0.0335
2020,13,CHI,-0.1817,-0.1525,0.4387,1.7027,2.3193,0.9343,-0.2522,-0.2307,0.283,0.5142,0.4899,0.6909,0.117,0.158,0.6428,-0.2693,-0.4661,0.0213
2020,14,CHI,-0.2437,-0.2622,0.3642,1.8801,2.6691,0.9618,-0.2664,-0.2519,0.2341,0.4557,0.416,0.5609,0.1205,0.1655,0.6635,-0.2468,-0.4434,0.0302
2020,15,CHI,-0.1973,-0.2343,0.3832,1.8896,2.6146,0.959,-0.2769,-0.2604,0.2146,0.4915,0.4573,0.6371,0.097,0.1262,0.5558,-0.2872,-0.5115,0.0101
2020,16,CHI,-0.4297,-0.5638,0.1928,1.5277,2.1409,0.9128,-0.2895,-0.273,0.1866,0.4905,0.4488,0.6212,0.0905,0.1165,0.5277,-0.2661,-0.4776,0.0177
2020,17,CHI,-0.2466,-0.3561,0.307,1.8081,2.5813,0.9563,-0.3492,-0.3404,0.084,0.5782,0.552,0.7809,0.0716,0.0843,0.4347,-0.2658,-0.4787,0.0174
2021,1,CHI,2.9562,1.2692,0.9893,-0.1734,0.0884,0.3661,-0.0612,-0.1082,0.6012,-0.1097,0.2026,0.1892,0.0618,0.1119,0.5148,-0.1542,-0.1906,0.373
2021,2,CHI,0.8326,0.5395,0.8563,-0.1187,0.011,0.3421,-0.1412,-0.1415,0.5189,-0.087,0.1322,0.107,-0.1268,-0.0212,0.1752,-0.0319,-0.1206,0.5355
2021,3,CHI,0.45,0.3605,0.7734,-0.1287,-0.0854,0.3128,-0.0955,-0.1002,0.6217,0.165,0.2222,0.2197,0.1382,0.1854,0.7121,-0.0797,-0.1629,0.4364
2021,4,CHI,-0.5956,-0.4651,0.2442,-0.0815,-0.095,0.3098,-0.1778,-0.1521,0.4903,0.2324,0.2231,0.2215,0.2084,0.2976,0.9209,-0.1539,-0.2667,0.2183
2021,5,CHI,-0.7598,-0.6373,0.1585,0.5607,0.426,0.4784,-0.2406,-0.2015,0.3574,0.0693,0.0587,0.0485,0.2291,0.3278,0.9485,-0.0949,-0.1988,0.3546
2021,6,CHI,-0.5813,-0.506,0.2229,1.3742,1.2941,0.753,-0.2989,-0.2503,0.2376,0.2952,0.2131,0.2047,0.119,0.2052,0.7607,-0.1334,-0.2531,0.243
2021,7,CHI,-0.5025,-0.388,0.2876,2.0728,2.135,0.9125,-0.2074,-0.1502,0.4959,0.3835,0.296,0.345,0.1171,0.2102,0.7713,-0.1395,-0.2683,0.2156
2021,8,CHI,-0.3169,-0.2599,0.3663,1.7671,2.0184,0.8963,-0.1596,-0.0923,0.6422,0.395,0.2981,0.3483,0.0365,0.0757,0.4095,-0.1869,-0.3259,0.1265
2021,9,CHI,-0.0954,-0.0201,0.5283,1.5585,1.9105,0.8822,-0.1302,-0.0402,0.7657,0.3558,0.2353,0.2424,0.0456,0.0848,0.4357,-0.119,-0.2369,0.2744
2021,10,CHI,-0.0954,-0.0739,0.4911,1.5585,2.0495,0.9012,-0.1302,-0.0415,0.7629,0.3558,0.2011,0.1868,0.0456,0.0822,0.4278,-0.119,-0.2341,0.2805
2021,11,CHI,-0.0144,0.0087,0.5493,0.5872,0.7416,0.5866,-0.1332,-0.0315,0.7856,0.5089,0.39,0.514,0.0495,0.0868,0.442,-0.067,-0.1651,0.4308
2021,12,CHI,-0.3695,-0.4173,0.2718,0.1796,0.2107,0.405,-0.1723,-0.0747,0.6886,0.5154,0.393,0.52,0.1169,0.2026,0.7553,-0.0602,-0.155,0.4544
2021,13,CHI,-0.0276,-0.0352,0.5176,0.4208,0.5745,0.5274,-0.1661,-0.0592,0.7238,0.5502,0.4436,0.6127,0.1125,0.1917,0.7298,-0.112,-0.2467,0.2551
2021,14,CHI,0.1782,0.2328,0.6997,0.7488,1.1222,0.7059,-0.2309,-0.1339,0.5375,0.6133,0.5468,0.7738,0.0903,0.1581,0.6431,-0.0941,-0.2199,0.3102
2021,15,CHI,0.2993,0.3326,0.7582,0.77,1.1911,0.724,-0.2655,-0.1724,0.4337,0.6114,0.5405,0.7659,0.0598,0.1081,0.5033,-0.1118,-0.2539,0.2416
2021,16,CHI,0.3617,0.334,0.7593,0.5406,0.9546,0.6538,-0.228,-0.1165,0.5825,0.649,0.6011,0.8417,0.0999,0.1782,0.6939,-0.0645,-0.1733,0.413
2021,17,CHI,0.4912,0.4855,0.8339,-0.0886,0.103,0.3714,-0.2459,-0.1317,0.5429,0.6278,0.5399,0.7649,0.0851,0.1551,0.6348,-0.0811,-0.2046,0.3425
2021,18,CHI,0.5105,0.3745,0.7808,-0.0064,0.855,0.6228,-0.295,-0.1767,0.4202,0.6138,0.4761,0.6691,0.0793,0.1642,0.6601,-0.079,-0.2414,0.2656
2022,1,CHI,-0.1174,-0.1031,0.4718,0.881,0.5924,0.5338,0.3191,0.0888,0.9556,0.7678,0.5471,0.7748,-0.4615,-0.1028,0.0599,-0.3652,-0.3067,0.1532
2022,2,CHI,0.0034,-0.0381,0.5151,2.5801,1.7211,0.8513,-0.1846,-0.1626,0.4609,1.0609,0.7798,0.9675,-0.2758,-0.0888,0.0741,-0.1978,-0.2856,0.186
2022,3,CHI,-0.4796,-0.4503,0.2518,0.7444,0.6897,0.5696,-0.1841,-0.16,0.4679,0.5621,0.5063,0.7157,-0.1829,-0.096,0.0658,-0.1089,-0.2386,0.2718
2022,4,CHI,-0.4052,-0.417,0.2722,-0.5164,-0.4073,0.2256,-0.2916,-0.2537,0.229,0.4827,0.4448,0.6148,-0.0855,-0.0183,0.1808,0.0149,-0.1077,0.5647
2022,5,CHI,-0.1905,-0.2289,0.3877,-0.2091,-0.2298,0.271,-0.3813,-0.3421,0.0818,0.4958,0.4451,0.6151,-0.0274,0.0514,0.3412,0.0291,-0.0935,0.5951
2022,6,CHI,-0.3792,-0.4835,0.2333,-0.5156,-0.5289,0.1971,-0.2684,-0.2255,0.2934,0.5114,0.4485,0.6209,-0.1283,-0.0824,0.0799,0.0392,-0.0775,0.631
2022,7,CHI,0.0447,-0.0163,0.5305,-0.2714,-0.22,0.2733,-0.2797,-0.2334,0.2762,0.7053,0.6566,0.8944,-0.0187,0.0426,0.3209,0.1024,0.0082,0.8006
2022,8,CHI,0.4429,0.4021,0.7938,0.0177,0.1641,0.3904,-0.2741,-0.2254,0.2939,0.706,0.6509,0.8892,0.0338,0.119,0.5342,0.1058,0.0206,0.8198
2022,9,CHI,0.5037,0.4905,0.8366,0.1216,0.3201,0.4432,-0.233,-0.1733,0.4305,0.5705,0.4908,0.6921,0.015,0.0887,0.4479,0.0494,-0.0586,0.6742
2022,10,CHI,0.3087,0.2208,0.6911,-0.1598,-0.0192,0.3326,-0.288,-0.234,0.2751,0.5715,0.4935,0.6961,0.0423,0.1323,0.5726,0.0254,-0.0922,0.5988
2022,11,CHI,0.0035,-0.1671,0.4293,-0.215,-0.0295,0.3294,-0.3005,-0.2385,0.2644,0.5829,0.5021,0.7089,0.073,0.1846,0.7102,0.0329,-0.0785,0.6283
2022,12,CHI,-0.0208,-0.2198,0.3931,-0.7342,-0.874,0.1294,-0.2736,-0.2028,0.3533,0.5792,0.4963,0.7001,0.1065,0.2401,0.8326,0.0261,-0.0882,0.608
2022,13,CHI,0.0339,-0.1927,0.4134,-0.6227,-0.7965,0.1448,-0.3417,-0.2915,0.1535,0.6522,0.5972,0.8366,0.0555,0.1506,0.6227,-0.0202,-0.1675,0.426
2022,14,CHI,0.0339,-0.2215,0.392,-0.6227,-0.7816,0.1474,-0.3417,-0.2879,0.1601,0.6522,0.5953,0.8337,0.0555,0.1532,0.6291,-0.0202,-0.1679,0.4254
2022,15,CHI,0.4084,0.2313,0.6981,-0.4468,-0.3229,0.246,-0.3422,-0.2831,0.169,0.7216,0.6949,0.9236,0.0334,0.1181,0.531,-0.041,-0.2113,0.3285
2022,16,CHI,0.7801,0.6577,0.9008,-0.1837,0.2245,0.4094,-0.3493,-0.2921,0.1526,0.6935,0.6599,0.8973,0.0575,0.1587,0.645,-0.0212,-0.1726,0.415
2022,17,CHI,0.4518,0.1954,0.6743,0.0725,0.7896,0.6028,-0.3768,-0.327,0.1015,0.6526,0.5777,0.8143,0.0984,0.2373,0.8275,0.0092,-0.1142,0.55
2022,18,CHI,0.5,0.2394,0.7037,-0.0084,0.7812,0.6001,-0.3808,-0.3263,0.1029,0.6259,0.5244,0.7429,0.0653,0.177,0.6914,-0.0189,-0.1695,0.4215
2023,1,CHI,-0.1348,-0.1823,0.4198,0.8759,0.6346,0.5495,-0.5568,-0.3539,0.0691,1.1068,0.7017,0.9278,-0.3304,-0.0375,0.146,-0.3246,-0.3118,0.1462
2023,2,CHI,0.158,-0.0274,0.523,0.241,0.3468,0.4517,-0.2883,-0.2702,0.1922,0.224,0.3067,0.3635,-0.2312,-0.0591,0.1114,-0.2111,-0.3178,0.138
2023,3,CHI,0.2642,0.0814,0.5978,2.342,2.1913,0.9196,-0.2798,-0.2574,0.2207,0.4979,0.4776,0.6712,-0.2121,-0.0988,0.0626,-0.0184,-0.1842,0.3868
2023,4,CHI,-0.1001,-0.2507,0.3729,1.7242,1.7571,0.8573,-0.2803,-0.2645,0.2051,0.3662,0.3605,0.4606,-0.3919,-0.3322,0.0003,-0.0036,-0.1795,0.399
2023,5,CHI,-0.0197,-0.1984,0.4088,0.9033,1.0734,0.6915,-0.2232,-0.2001,0.3614,0.3202,0.3039,0.3589,-0.3694,-0.3341,0.0002,0.0544,-0.1171,0.5429
2023,6,CHI,0.0271,-0.1817,0.4204,0.8521,1.0509,0.6838,-0.1324,-0.099,0.6244,0.3529,0.3214,0.3893,-0.3574,-0.354,0.0001,-0.0393,-0.2551,0.2389
2023,7,CHI,-0.0632,-0.2947,0.3435,0.4398,0.625,0.5458,-0.2004,-0.1612,0.465,0.2624,0.1962,0.1797,-0.3032,-0.326,0.0004,-0.0145,-0.2271,0.2948
2023,8,CHI,-0.2122,-0.4991,0.2264,0.617,0.902,0.6376,-0.2572,-0.2147,0.3202,0.2816,0.2043,0.1915,-0.2321,-0.2361,0.003,-0.0449,-0.2882,0.182
2023,9,CHI,-0.0371,-0.2675,0.3609,0.5789,0.9009,0.6374,-0.2159,-0.1652,0.4537,0.2389,0.1421,0.1182,-0.1617,-0.1439,0.0305,-0.0692,-0.3302,0.1217
2023,10,CHI,-0.0004,-0.2478,0.3741,0.0178,0.1496,0.3861,-0.2644,-0.2138,0.3229,0.2783,0.1654,0.1427,-0.193,-0.2059,0.0073,-0.0196,-0.2583,0.2331
2023,11,CHI,-0.0631,-0.3745,0.2959,0.2987,0.5684,0.5247,-0.284,-0.228,0.2883,0.3463,0.2324,0.237,-0.1132,-0.0656,0.1013,0.0084,-0.2213,0.3077
2023,12,CHI,-0.0148,-0.3316,0.322,0.4363,0.8369,0.6164,-0.2526,-0.1927,0.379,0.2822,0.1445,0.1201,-0.1087,-0.0546,0.1184,-0.0258,-0.2887,0.1806
2023,13,CHI,-0.0148,-0.3639,0.3024,0.4363,0.8565,0.6233,-0.2526,-0.1911,0.3833,0.2822,0.1326,0.1075,-0.1087,-0.0573,0.1139,-0.0258,-0.2958,0.169
2023,14,CHI,-0.0061,-0.3658,0.3009,0.4692,0.8859,0.6324,-0.2352,-0.1617,0.4639,0.3775,0.2553,0.2751,-0.0785,-0.0052,0.2078,-0.0488,-0.3452,0.1028
2023,15,CHI,0.2902,0.0432,0.5709,0.1235,0.3774,0.4631,-0.2695,-0.1987,0.365,0.3968,0.267,0.2934,-0.0383,0.0694,0.3914,-0.03,-0.3245,0.1282
2023,16,CHI,0.1536,-0.2471,0.3744,-0.129,0.0825,0.3641,-0.2845,-0.2154,0.3184,0.4585,0.3395,0.4229,-0.0451,0.0553,0.3524,-0.0271,-0.3211,0.1334
2023,17,CHI,0.1656,-0.2155,0.397,-0.2692,-0.0798,0.3145,-0.2102,-0.1121,0.5914,0.4369,0.3068,0.3638,-0.0646,0.0188,0.2628,-0.0321,-0.3231,0.1305
2023,18,CHI,0.1448,-0.2732,0.3574,-0.1031,0.2738,0.4262,-0.2361,-0.1435,0.5139,0.4709,0.3512,0.4436,-0.0545,0.036,0.3041,-0.0313,-0.3189,0.1367
2024,1,CHI,-1.0412,-0.6767,0.1411,-1.4664,-0.5525,0.191,0.1964,0.0104,0.8625,0.6378,0.5235,0.7412,-0.4512,-0.0758,0.0882,-0.1011,-0.2145,0.322
2024,2,CHI,-0.9498,-0.7761,0.1041,-0.1756,-0.0909,0.3112,0.1653,0.0676,0.9361,0.0295,0.2013,0.1871,0.0061,0.1345,0.5786,0.2258,-0.0076,0.7727
2024,3,CHI,-1.0154,-1.0022,0.0477,-0.4358,-0.4766,0.2098,0.0687,0.0346,0.8982,0.0931,0.1986,0.1832,0.0687,0.2096,0.7701,0.2019,0.0022,0.7902
2024,4,CHI,-0.814,-0.8635,0.0785,-0.1663,-0.24,0.2681,0.0797,0.0755,0.9442,0.3032,0.3354,0.415,0.0085,0.161,0.6516,-0.0527,-0.2995,0.1628
2024,5,CHI,-0.7841,-0.8964,0.0706,-0.6267,-0.8228,0.1392,-0.0509,-0.0383,0.7697,0.3217,0.3369,0.4178,-0.0928,0.0397,0.3141,-0.0121,-0.2619,0.2256
2024,6,CHI,-0.9886,-1.1436,0.0266,-0.4443,-0.6037,0.1788,-0.0515,-0.0167,0.8147,0.3825,0.3811,0.4984,-0.1273,-0.0147,0.1886,0.0891,-0.1294,0.5142
2024,7,CHI,-0.9886,-1.2235,0.0193,-0.4443,-0.6841,0.1636,-0.0515,-0.0119,0.8233,0.3825,0.3663,0.4712,-0.1273,-0.0226,0.1723,0.0891,-0.1285,0.5162
2024,8,CHI,-1.147,-1.4485,0.0057,0.0296,-0.1063,0.3062,-0.1167,-0.0724,0.6933,0.5311,0.5207,0.7377,-0.1329,-0.0321,0.1557,0.1335,-0.0664,0.6567
2024,9,CHI,-1.3282,-1.73,0.0007,0.1426,0.0214,0.3448,-0.1974,-0.1598,0.4687,0.6096,0.6112,0.8523,-0.1197,-0.0181,0.1812,0.1918,0.0143,0.8104
2024,10,CHI,-1.3385,-1.8056,0.0003,-0.2285,-0.5571,0.1898,-0.1677,-0.1178,0.5783,0.5502,0.5359,0.7597,-0.0765,0.057,0.3569,0.1172,-0.1068,0.5668
2024,11,CHI,-1.1727,-1.6446,0.0016,0.1846,0.0467,0.352,-0.1715,-0.1146,0.5864,0.6284,0.6341,0.8759,-0.1258,-0.0346,0.1513,0.0776,-0.1775,0.4033
2024,12,CHI,-0.8662,-1.2798,0.0146,0.3227,0.2556,0.4194,-0.1042,-0.0158,0.8165,0.5708,0.544,0.7695,-0.1505,-0.0811,0.0813,0.0289,-0.2733,0.2074
2024,13,CHI,-0.6402,-1.088,0.0345,0.7388,1.1769,0.7203,-0.0881,0.0254,0.8859,0.7005,0.6701,0.9052,-0.0981,-0.0049,0.2086,0.0824,-0.1386,0.4932
2024,14,CHI,-0.5514,-1.0216,0.044,1.0122,1.622,0.8314,-0.1268,-0.0156,0.8169,0.7566,0.7226,0.941,-0.1053,-0.0169,0.1839,0.0605,-0.1788,0.4003
2024,15,CHI,-0.4322,-0.9324,0.0617,1.2034,1.9291,0.8841,-0.0958,0.0359,0.8998,0.7049,0.659,0.8963,-0.0909,0.0087,0.2395,0.0594,-0.1842,0.3869
2024,16,CHI,-0.2077,-0.652,0.152,1.4298,2.5307,0.9523,-0.0891,0.052,0.9211,0.7836,0.776,0.9659,-0.0837,0.0227,0.2717,0.0729,-0.1617,0.4382
2024,17,CHI,-0.1682,-0.5981,0.1763,1.3414,2.3607,0.9377,-0.1069,0.04,0.905,0.7635,0.7204,0.9395,-0.0932,0.0057,0.2322,0.0809,-0.1511,0.4633
2024,18,CHI,0.0839,-0.2687,0.3601,1.4162,2.604,0.9581,-0.1043,0.0443,0.9104,0.808,0.7448,0.9524,-0.0967,-0.0015,0.2155,0.099,-0.1224,0.5305
2025,1,CHI,1.1913,0.7214,0.9192,0.9174,0.6383,0.5514,0.3323,0.1201,0.9746,0.0952,0.2488,0.265,-0.2923,-0.0146,0.1892,-0.3493,-0.3882,0.0608
2025,2,CHI,0.6267,0.4096,0.7978,2.5254,1.7759,0.8608,0.1032,0.0219,0.8814,0.592,0.549,0.7776,0.0342,0.1543,0.6326,0.0912,-0.1131,0.5524
2025,3,CHI,0.0548,-0.0061,0.5377,1.9949,1.7436,0.8552,-0.0603,-0.0783,0.6787,0.6604,0.6161,0.8581,-0.1258,0.0221,0.2704,0.2719,0.077,0.89
2025,4,CHI,-0.2079,-0.2699,0.3597,1.183,1.0663,0.689,-0.0488,-0.051,0.7425,0.2159,0.2595,0.2811,-0.02,0.128,0.5605,0.26,0.1002,0.9125
2025,5,CHI,-0.2079,-0.2864,0.3483,1.183,1.1726,0.719,-0.0488,-0.036,0.776,0.2159,0.2367,0.2448,-0.02,0.132,0.5718,0.26,0.1059,0.9174
2025,6,CHI,-0.4568,-0.5669,0.191,1.5885,1.6708,0.8414,-0.0888,-0.0606,0.7203,0.4793,0.473,0.6628,-0.0299,0.1169,0.5285,0.3389,0.2208,0.9808
2025,7,CHI,-0.5154,-0.6759,0.1415,0.9894,1.0665,0.6892,-0.0603,-0.0222,0.8034,0.3711,0.354,0.4477,-0.0206,0.1336,0.5759,0.1215,-0.0811,0.623
2025,8,CHI,-0.5171,-0.703,0.1304,0.763,0.8384,0.6169,-0.1124,-0.0672,0.7053,0.4972,0.4818,0.6782,-0.0144,0.1517,0.625,0.1906,0.0233,0.8237
2025,9,CHI,-0.7825,-1.0518,0.04,0.6887,0.7488,0.5893,-0.285,-0.2694,0.1946,0.5834,0.5796,0.8165,-0.0165,0.1567,0.6387,0.2378,0.0858,0.8993
2025,10,CHI,-0.6815,-0.9612,0.0556,0.3775,0.3359,0.4486,-0.3925,-0.408,0.0297,0.6054,0.6049,0.8469,-0.0176,0.1602,0.6497,0.1994,0.0288,0.8308
2025,11,CHI,-0.502,-0.7715,0.1059,0.2162,0.0939,0.3683,-0.3462,-0.3342,0.0927,0.5489,0.5303,0.7523,0.0102,0.2182,0.7891,0.1901,0.0103,0.8043
2025,12,CHI,-0.426,-0.6953,0.1334,0.0791,-0.152,0.2933,-0.3753,-0.3744,0.0505,0.5537,0.5219,0.7397,-0.0256,0.157,0.6398,0.2506,0.1189,0.9288
2025,13,CHI,-0.1393,-0.4066,0.2772,0.1742,0.2599,0.4209,-0.3121,-0.2578,0.2198,0.5602,0.4873,0.6875,-0.0063,0.1587,0.6448,0.2389,0.1212,0.9305
2025,14,CHI,0.1155,-0.0892,0.481,0.4045,0.6438,0.5528,-0.2751,-0.2052,0.3466,0.5949,0.5192,0.7358,-0.0231,0.1309,0.5689,0.2404,0.1261,0.9344
2025,15,CHI,0.514,0.4443,0.8156,-0.4183,-0.5728,0.1862,-0.242,-0.156,0.4787,0.5462,0.4513,0.6261,-0.0296,0.1206,0.5402,0.1654,-0.0007,0.7854
2025,16,CHI,0.5122,0.3567,0.7713,-0.0254,0.0967,0.3696,-0.204,-0.1004,0.6211,0.6036,0.527,0.7471,-0.0769,0.0349,0.3011,0.1501,-0.0273,0.7377
2025,17,CHI,0.367,0.1632,0.6524,0.3479,0.7573,0.5922,-0.2314,-0.1291,0.5501,0.6128,0.5232,0.741,-0.0631,0.0614,0.3699,0.1918,0.0397,0.8486
2025,18,CHI,0.5031,0.3188,0.7508,0.4591,1.0482,0.683,-0.2686,-0.1733,0.4306,0.6455,0.5476,0.7754,-0.0736,0.0423,0.3199,0.2018,0.0526,0.8637
2026,1,CHI,0.5031,0.264,0.7184,0.4591,0.3906,0.4671,-0.2686,-0.2044,0.3484,0.6455,0.5145,0.7288,-0.0736,0.0932,0.4602,0.2018,-0.0643,0.6626
1999,1,CIN,0.1875,0.06,0.5831,-0.3378,0.1981,0.4003,-0.0878,-0.132,0.5422,-0.176,0.2073,0.1965,0.3505,0.244,0.8398,0.257,-0.011,0.7674
1999,2,CIN,0.179,0.1415,0.6395,-0.179,0.243,0.416,0.0295,-0.0599,0.7224,-0.0295,0.2327,0.2376,0.0312,0.1138,0.5208,-0.0312,-0.1416,0.4849
1999,3,CIN,0.0636,0.0326,0.5647,-0.3797,0.0225,0.3452,-0.0395,-0.0849,0.6615,-0.0155,0.2211,0.2183,0.146,0.2072,0.7649,0.0623,-0.0541,0.683
1999,4,CIN,0.1406,0.089,0.6045,-0.0069,0.4283,0.4793,0.0463,-0.0197,0.8089,0.028,0.2336,0.2385,0.0329,0.1086,0.5049,-0.0564,-0.1608,0.4393
1999,5,CIN,-0.2454,-0.3007,0.3392,-0.6233,-0.1841,0.284,0.0109,-0.0411,0.7638,0.0103,0.2127,0.204,0.0957,0.186,0.7139,-0.0131,-0.1082,0.5638
1999,6,CIN,-0.1225,-0.1496,0.4407,-0.696,-0.329,0.2449,0.0594,0.0089,0.8598,0.056,0.2319,0.236,0.0161,0.0852,0.4366,-0.0568,-0.1565,0.4509
1999,7,CIN,-0.22,-0.2689,0.36,-0.115,0.2909,0.4328,0.0733,0.0248,0.8853,-0.0016,0.1779,0.1587,0.0324,0.0994,0.4791,-0.0517,-0.1428,0.4811
1999,8,CIN,-0.029,-0.0574,0.5021,0.0667,0.4949,0.5002,0.1222,0.0722,0.941,-0.0196,0.1634,0.1406,-0.0104,0.03,0.2903,-0.0608,-0.1545,0.4555
1999,9,CIN,0.2412,0.2494,0.709,0.2116,0.6932,0.5713,0.0516,0.0192,0.8771,-0.1002,0.1068,0.0837,0.0361,0.0933,0.4606,-0.0385,-0.1169,0.5431
1999,10,CIN,0.0205,-0.0395,0.5139,0.3372,0.8759,0.6293,0.1093,0.0654,0.9336,-0.0859,0.1068,0.0836,-0.0117,0.01,0.2429,-0.0504,-0.1312,0.5106
1999,11,CIN,0.2057,0.1479,0.6436,0.0255,0.6204,0.5436,0.1602,0.0802,0.9481,-0.0186,0.1652,0.1424,-0.048,-0.0513,0.1232,-0.0633,-0.1684,0.4241
1999,12,CIN,0.2653,0.1884,0.6697,-0.2024,0.3608,0.4561,0.1211,0.0619,0.9303,0.0829,0.2258,0.2254,-0.0264,-0.02,0.1771,-0.0095,-0.0714,0.6445
1999,13,CIN,0.0022,-0.1206,0.46,-0.7101,-0.3091,0.2493,0.1244,0.0777,0.946,0.181,0.2895,0.3327,-0.0608,-0.0731,0.0919,-0.0253,-0.1065,0.5676
1999,14,CIN,-0.1258,-0.3183,0.3284,-0.9712,-0.7274,0.1558,0.0116,0.0,0.8436,0.1898,0.2826,0.3204,-0.0882,-0.1136,0.0508,-0.0647,-0.1848,0.3854
1999,15,CIN,-0.1258,-0.3421,0.3155,-0.9712,-0.7075,0.1594,0.0116,0.0126,0.8666,0.1898,0.2686,0.2957,-0.0882,-0.1126,0.0519,-0.0647,-0.1911,0.3721
1999,16,CIN,0.1769,-0.0169,0.5301,-1.0918,-0.8098,0.1421,0.042,0.0416,0.9073,0.1947,0.2571,0.278,-0.0565,-0.0701,0.0952,-0.021,-0.0974,0.5873
1999,17,CIN,0.1438,-0.0819,0.4855,-1.1002,-0.7961,0.1449,0.056,0.0573,0.9259,0.2194,0.2654,0.2901,-0.0291,-0.0302,0.1587,0.0055,-0.0434,0.7067
2000,1,CIN,0.1438,0.0319,0.564,-1.1002,-0.2304,0.2708,0.056,-0.0646,0.7111,0.2194,0.3681,0.4745,-0.0291,0.0874,0.4435,0.0055,-0.1267,0.5203
2000,2,CIN,-2.3784,-2.08,0.0001,-1.2615,-0.549,0.1919,-0.841,-0.5486,0.0022,0.615,0.5639,0.7978,-0.416,-0.1753,0.016,-0.4381,-0.4335,0.0352
2000,3,CIN,-1.2643,-1.2946,0.0133,1.024,1.2529,0.7412,-0.5093,-0.4105,0.0282,0.4862,0.5082,0.7188,-0.0603,0.0325,0.2955,0.0091,-0.0992,0.5842
2000,4,CIN,-0.6788,-0.7553,0.1116,0.2181,0.6534,0.5556,-0.2133,-0.2091,0.3354,0.5386,0.5521,0.781,0.0151,0.0898,0.4516,0.1837,0.1081,0.9192
2000,5,CIN,0.0048,-0.0458,0.5097,-0.2849,0.1591,0.3891,-0.0664,-0.0998,0.6224,0.3487,0.4288,0.5856,-0.0681,-0.0167,0.1844,0.1418,0.0771,0.8901
2000,6,CIN,-0.2331,-0.2719,0.358,0.3218,0.7769,0.5988,0.1142,0.0527,0.922,0.3132,0.4031,0.5379,-0.128,-0.092,0.0704,0.1412,0.1115,0.9216
2000,7,CIN,-0.2114,-0.2591,0.3667,-0.0169,0.4046,0.472,0.0195,-0.0177,0.8129,0.4253,0.4695,0.6573,-0.0829,-0.0547,0.1182,0.2517,0.3388,0.9979
